 2680.000, 0.31989847E+03, 0.32676507E+03, 0.37131649E+00, 0.37928678E+00
 2690.000, 0.31966862E+03, 0.32651107E+03, 0.37104970E+00, 0.37899195E+00
 2700.000, 0.31943822E+03, 0.32625650E+03, 0.37078227E+00, 0.37869646E+00
 2710.000, 0.31920728E+03, 0.32600137E+03, 0.37051421E+00, 0.37840033E+00
 2720.000, 0.31897580E+03, 0.32574570E+03, 0.37024552E+00, 0.37810356E+00
 2730.000, 0.31874379E+03, 0.32548949E+03, 0.36997622E+00, 0.37780617E+00
 2740.000, 0.31851126E+03, 0.32523275E+03, 0.36970632E+00, 0.37750817E+00
 2750.000, 0.31827821E+03, 0.32497549E+03, 0.36943581E+00, 0.37720956E+00
 2760.000, 0.31804466E+03, 0.32471772E+03, 0.36916471E+00, 0.37691035E+00
 2770.000, 0.31781059E+03, 0.32445945E+03, 0.36889303E+00, 0.37661057E+00
 2780.000, 0.31757604E+03, 0.32420068E+03, 0.36862077E+00, 0.37631021E+00
 2790.000, 0.31734099E+03, 0.32394143E+03, 0.36834794E+00, 0.37600929E+00
 2800.000, 0.31710545E+03, 0.32368170E+03, 0.36807455E+00, 0.37570781E+00
 2810.000, 0.31686944E+03, 0.32342150E+03, 0.36780060E+00, 0.37540579E+00
 2820.000, 0.31663296E+03, 0.32316084E+03, 0.36752611E+00, 0.37510323E+00
 2830.000, 0.31639601E+03, 0.32289973E+03, 0.36725108E+00, 0.37480016E+00
 2840.000, 0.31615860E+03, 0.32263818E+03, 0.36697551E+00, 0.37449656E+00
 2850.000, 0.31592074E+03, 0.32237619E+03, 0.36669942E+00, 0.37419246E+00
 2860.000, 0.31568243E+03, 0.32211377E+03, 0.36642280E+00, 0.37388786E+00
 2870.000, 0.31544368E+03, 0.32185093E+03, 0.36614568E+00, 0.37358278E+00
 2880.000, 0.31520450E+03, 0.32158768E+03, 0.36586805E+00, 0.37327722E+00
 2890.000, 0.31496489E+03, 0.32132403E+03, 0.36558992E+00, 0.37297118E+00
